episode,reward,length,success,collisions,battery,epsilon
1617,49.999999999999886,109,1,2,109.0,0.1985312939636264
1618,50.399999999999906,105,1,2,105.0,0.19833276266966277
1619,39.199999999999946,119,1,4,119.0,0.1981344299069931
1620,45.39999999999995,106,1,3,106.0,0.1979362954770861
1621,58.79999999999988,119,1,0,119.0,0.197738359181609
1622,54.79999999999988,110,1,1,110.0,0.1975406208224274
1623,42.599999999999945,85,1,4,85.0,0.197343080201605
1624,55.199999999999896,106,1,1,106.0,0.19714573712140337
1625,59.3999999999999,113,1,0,113.0,0.19694859138428197
1626,49.399999999999935,115,1,2,115.0,0.1967516427928977
1627,46.59999999999987,143,1,2,143.0,0.1965548911501048
1628,59.19999999999988,115,1,0,115.0,0.19635833625895469
1629,59.799999999999905,109,1,0,109.0,0.19616197792269574
1630,54.99999999999991,108,1,1,108.0,0.19596581594477305
1631,44.59999999999994,114,1,3,114.0,0.19576985012882828
1632,58.599999999999916,121,1,0,121.0,0.19557408027869944
1633,49.39999999999995,115,1,2,115.0,0.19537850619842073
1634,49.79999999999989,111,1,2,111.0,0.19518312769222232
1635,55.1999999999999,106,1,1,106.0,0.19498794456453009
1636,49.59999999999992,113,1,2,113.0,0.19479295661996557
1637,44.199999999999854,167,1,2,167.0,0.1945981636633456
1638,55.599999999999916,102,1,1,102.0,0.19440356549968224
1639,45.39999999999992,106,1,3,106.0,0.19420916193418256
1640,46.59999999999994,94,1,3,94.0,0.19401495277224837
1641,62.19999999999992,85,1,0,85.0,0.19382093781947612
1642,55.7999999999999,100,1,1,100.0,0.19362711688165665
1643,56.59999999999993,92,1,1,92.0,0.193433489764775
1644,44.5999999999999,114,1,3,114.0,0.19324005627501023
1645,54.99999999999989,108,1,1,108.0,0.1930468162187352
1646,51.79999999999991,91,1,2,91.0,0.19285376940251647
1647,50.19999999999995,107,1,2,107.0,0.19266091563311397
1648,60.5999999999999,101,1,0,101.0,0.19246825471748086
1649,57.59999999999986,131,1,0,131.0,0.1922757864627634
1650,-53.00000000000034,300,0,15,300.0,0.1920835106763006
1651,40.19999999999997,109,1,4,109.0,0.19189142716562432
1652,57.9999999999999,127,1,0,127.0,0.1916995357384587
1653,-56.40000000000008,291,1,20,291.0,0.19150783620272022
1654,55.599999999999895,102,1,1,102.0,0.1913163283665175
1655,49.59999999999988,113,1,2,113.0,0.19112501203815097
1656,56.399999999999906,94,1,1,94.0,0.1909338870261128
1657,46.39999999999992,96,1,3,96.0,0.19074295313908668
1658,38.19999999999998,129,1,4,129.0,0.1905522101859476
1659,54.59999999999988,112,1,1,112.0,0.19036165797576166
1660,56.1999999999999,96,1,1,96.0,0.1901712963177859
1661,57.39999999999991,133,1,0,133.0,0.1899811250214681
1662,51.399999999999906,95,1,2,95.0,0.18979114389644663
1663,44.79999999999996,112,1,3,112.0,0.1896013527525502
1664,51.39999999999992,95,1,2,95.0,0.18941175139979763
1665,53.59999999999992,122,1,1,122.0,0.18922233964839782
1666,48.59999999999987,123,1,2,123.0,0.18903311730874942
1667,54.5999999999999,112,1,1,112.0,0.18884408419144066
1668,54.99999999999989,108,1,1,108.0,0.1886552401072492
1669,26.799999999999997,145,1,6,145.0,0.18846658486714196
1670,48.9999999999999,119,1,2,119.0,0.1882781182822748
1671,49.599999999999916,113,1,2,113.0,0.18808984016399252
1672,56.59999999999991,92,1,1,92.0,0.18790175032382853
1673,44.99999999999993,110,1,3,110.0,0.1877138485735047
1674,46.59999999999991,94,1,3,94.0,0.1875261347249312
1675,48.799999999999926,121,1,2,121.0,0.1873386085902063
1676,54.99999999999989,108,1,1,108.0,0.18715126998161608
1677,55.999999999999915,98,1,1,98.0,0.18696411871163446
1678,55.79999999999992,100,1,1,100.0,0.18677715459292282
1679,40.999999999999915,150,1,3,150.0,0.1865903774383299
1680,53.999999999999886,118,1,1,118.0,0.18640378706089158
1681,50.59999999999985,152,1,1,152.0,0.1862173832738307
1682,46.59999999999992,94,1,3,94.0,0.18603116589055688
1683,55.999999999999915,98,1,1,98.0,0.18584513472466632
1684,58.99999999999989,117,1,0,117.0,0.18565928958994166
1685,55.19999999999991,106,1,1,106.0,0.18547363030035172
1686,48.99999999999987,119,1,2,119.0,0.18528815667005136
1687,54.79999999999991,110,1,1,110.0,0.1851028685133813
1688,49.99999999999992,109,1,2,109.0,0.18491776564486792
1689,50.199999999999946,107,1,2,107.0,0.18473284787922306
1690,40.799999999999926,103,1,4,103.0,0.18454811503134383
1691,37.799999999999926,133,1,4,133.0,0.18436356691631248
1692,35.19999999999996,110,1,5,110.0,0.18417920334939616
1693,60.3999999999999,103,1,0,103.0,0.18399502414604677
1694,45.99999999999994,100,1,3,100.0,0.18381102912190073
1695,43.39999999999994,126,1,3,126.0,0.18362721809277882
1696,40.39999999999992,107,1,4,107.0,0.18344359087468604
1697,60.1999999999999,105,1,0,105.0,0.18326014728381135
1698,55.59999999999991,102,1,1,102.0,0.18307688713652753
1699,30.600000000000005,107,1,6,107.0,0.182893810249391
1700,43.59999999999989,124,1,3,124.0,0.1827109164391416
1701,50.99999999999991,99,1,2,99.0,0.18252820552270246
1702,60.399999999999906,103,1,0,103.0,0.18234567731717977
1703,49.1999999999999,117,1,2,117.0,0.1821633316398626
1704,59.7999999999999,109,1,0,109.0,0.18198116830822272
1705,62.399999999999935,83,1,0,83.0,0.1817991871399145
1706,44.799999999999926,112,1,3,112.0,0.18161738795277457
1707,51.79999999999992,91,1,2,91.0,0.1814357705648218
1708,56.39999999999994,94,1,1,94.0,0.18125433479425698
1709,45.999999999999936,100,1,3,100.0,0.18107308045946272
1710,37.199999999999996,139,1,4,139.0,0.18089200737900324
1711,60.9999999999999,97,1,0,97.0,0.18071111537162424
1712,58.19999999999987,125,1,0,125.0,0.1805304042562526
1713,54.99999999999989,108,1,1,108.0,0.18034987385199636
1714,54.599999999999895,112,1,1,112.0,0.18016952397814437
1715,58.59999999999987,121,1,0,121.0,0.17998935445416622
1716,50.79999999999991,101,1,2,101.0,0.17980936509971204
1717,56.39999999999992,94,1,1,94.0,0.17962955573461234
1718,50.99999999999994,99,1,2,99.0,0.17944992617887773
1719,59.79999999999989,109,1,0,109.0,0.17927047625269885
1720,45.79999999999992,102,1,3,102.0,0.17909120577644616
1721,56.39999999999992,94,1,1,94.0,0.17891211457066972
1722,46.799999999999955,92,1,3,92.0,0.17873320245609906
1723,53.79999999999993,120,1,1,120.0,0.17855446925364296
1724,56.59999999999987,141,1,0,141.0,0.17837591478438933
1725,54.19999999999992,116,1,1,116.0,0.17819753886960493
1726,60.39999999999992,103,1,0,103.0,0.17801934133073533
1727,60.799999999999905,99,1,0,99.0,0.17784132198940458
1728,48.59999999999988,123,1,2,123.0,0.1776634806674152
1729,49.3999999999999,115,1,2,115.0,0.17748581718674777
1730,49.99999999999996,109,1,2,109.0,0.17730833136956103
1731,48.99999999999988,119,1,2,119.0,0.17713102303819148
1732,56.59999999999993,92,1,1,92.0,0.1769538920151533
1733,47.59999999999989,133,1,2,133.0,0.17677693812313813
1734,55.19999999999992,106,1,1,106.0,0.17660016118501498
1735,59.59999999999989,111,1,0,111.0,0.17642356102382997
1736,-13.800000000000184,300,0,7,300.0,0.17624713746280615
1737,53.3999999999999,124,1,1,124.0,0.17607089032534334
1738,44.39999999999989,116,1,3,116.0,0.175894819435018
1739,-67.7000000000001,300,0,18,300.0,0.17571892461558297
1740,53.79999999999991,120,1,1,120.0,0.1755432056909674
1741,38.39999999999988,127,1,4,127.0,0.17536766248527644
1742,53.19999999999992,126,1,1,126.0,0.17519229482279117
1743,50.19999999999991,107,1,2,107.0,0.17501710252796837
1744,59.79999999999989,109,1,0,109.0,0.1748420854254404
1745,57.39999999999992,84,1,1,84.0,0.17466724334001496
1746,60.3999999999999,103,1,0,103.0,0.17449257609667496
1747,47.99999999999997,129,1,2,129.0,0.1743180835205783
1748,59.19999999999991,115,1,0,115.0,0.1741437654370577
1749,55.799999999999905,100,1,1,100.0,0.17396962167162064
1750,51.39999999999992,95,1,2,95.0,0.173795652049949
1751,59.59999999999991,111,1,0,111.0,0.17362185639789907
1752,61.19999999999993,95,1,0,95.0,0.17344823454150116
1753,45.99999999999991,100,1,3,100.0,0.17327478630695967
1754,45.999999999999886,149,1,2,149.0,0.1731015115206527
1755,49.79999999999995,111,1,2,111.0,0.17292841000913206
1756,50.1999999999999,107,1,2,107.0,0.17275548159912293
1757,59.79999999999989,109,1,0,109.0,0.17258272611752382
1758,27.79999999999995,135,1,6,135.0,0.17241014339140628
1759,28.399999999999906,129,1,6,129.0,0.1722377332480149
1760,54.999999999999886,108,1,1,108.0,0.17206549551476688
1761,28.59999999999988,176,1,5,176.0,0.1718934300192521
1762,55.39999999999991,104,1,1,104.0,0.17172153658923286
1763,61.59999999999993,91,1,0,91.0,0.17154981505264363
1764,56.59999999999992,92,1,1,92.0,0.17137826523759098
1765,55.399999999999906,104,1,1,104.0,0.1712068869723534
1766,56.999999999999915,88,1,1,88.0,0.17103568008538103
1767,49.399999999999906,115,1,2,115.0,0.17086464440529564
1768,55.99999999999992,98,1,1,98.0,0.17069377976089034
1769,42.39999999999987,136,1,3,136.0,0.17052308598112945
1770,50.599999999999916,103,1,2,103.0,0.17035256289514833
1771,50.1999999999999,107,1,2,107.0,0.17018221033225317
1772,54.19999999999992,116,1,1,116.0,0.17001202812192093
1773,45.399999999999956,106,1,3,106.0,0.169842016093799
1774,31.599999999999984,97,1,6,97.0,0.1696721740777052
1775,53.999999999999886,118,1,1,118.0,0.1695025019036275
1776,54.999999999999915,108,1,1,108.0,0.1693329994017239
1777,48.99999999999989,119,1,2,119.0,0.16916366640232217
1778,34.79999999999993,114,1,5,114.0,0.16899450273591984
1779,54.99999999999989,108,1,1,108.0,0.16882550823318393
1780,42.599999999999895,134,1,3,134.0,0.16865668272495074
1781,59.999999999999886,107,1,0,107.0,0.1684880260422258
1782,60.7999999999999,99,1,0,99.0,0.16831953801618357
1783,41.39999999999999,97,1,4,97.0,0.16815121847816739
1784,37.99999999999996,131,1,4,131.0,0.16798306725968923
1785,28.39999999999994,129,1,6,129.0,0.16781508419242955
1786,54.19999999999989,116,1,1,116.0,0.16764726910823713
1787,52.59999999999989,132,1,1,132.0,0.1674796218391289
1788,48.99999999999988,119,1,2,119.0,0.16731214221728977
1789,55.99999999999993,98,1,1,98.0,0.16714483007507247
1790,33.59999999999998,126,1,5,126.0,0.1669776852449974
1791,49.79999999999995,111,1,2,111.0,0.1668107075597524
1792,54.59999999999991,112,1,1,112.0,0.16664389685219266
1793,49.9999999999999,109,1,2,109.0,0.16647725295534047
1794,54.79999999999988,110,1,1,110.0,0.16631077570238512
1795,50.799999999999955,101,1,2,101.0,0.16614446492668272
1796,51.5999999999999,93,1,2,93.0,0.16597832046175603
1797,55.79999999999992,100,1,1,100.0,0.16581234214129428
1798,55.9999999999999,98,1,1,98.0,0.16564652979915298
1799,51.199999999999946,97,1,2,97.0,0.16548088326935384
1800,56.59999999999993,92,1,1,92.0,0.1653154023860845
1801,51.79999999999991,91,1,2,91.0,0.1651500869836984
1802,53.59999999999987,122,1,1,122.0,0.1649849368967147
1803,44.399999999999935,116,1,3,116.0,0.164819951959818
1804,62.199999999999925,85,1,0,85.0,0.16465513200785817
1805,60.59999999999991,101,1,0,101.0,0.1644904768758503
1806,54.799999999999876,110,1,1,110.0,0.16432598639897444
1807,50.599999999999895,103,1,2,103.0,0.16416166041257546
1808,45.39999999999996,106,1,3,106.0,0.16399749875216288
1809,59.79999999999989,109,1,0,109.0,0.16383350125341073
1810,44.399999999999956,116,1,3,116.0,0.16366966775215733
1811,42.79999999999986,132,1,3,132.0,0.16350599808440516
1812,42.99999999999994,130,1,3,130.0,0.16334249208632076
1813,54.59999999999991,112,1,1,112.0,0.16317914959423443
1814,54.99999999999991,108,1,1,108.0,0.1630159704446402
1815,54.79999999999992,110,1,1,110.0,0.16285295447419557
1816,54.7999999999999,110,1,1,110.0,0.16269010151972138
1817,55.599999999999895,102,1,1,102.0,0.16252741141820165
1818,59.19999999999989,115,1,0,115.0,0.16236488400678345
1819,48.799999999999926,121,1,2,121.0,0.16220251912277667
1820,54.59999999999991,112,1,1,112.0,0.1620403166036539
1821,56.99999999999991,88,1,1,88.0,0.16187827628705023
1822,48.19999999999992,127,1,2,127.0,0.16171639801076318
1823,58.19999999999988,125,1,0,125.0,0.1615546816127524
1824,60.399999999999885,103,1,0,103.0,0.16139312693113966
1825,60.799999999999905,99,1,0,99.0,0.16123173380420852
1826,60.799999999999905,99,1,0,99.0,0.16107050207040433
1827,48.79999999999995,121,1,2,121.0,0.16090943156833393
1828,55.19999999999992,106,1,1,106.0,0.1607485221367656
1829,39.999999999999964,111,1,4,111.0,0.16058777361462884
1830,59.599999999999895,111,1,0,111.0,0.1604271858410142
1831,61.59999999999991,91,1,0,91.0,0.16026675865517317
1832,49.399999999999885,115,1,2,115.0,0.160106491896518
1833,50.399999999999935,105,1,2,105.0,0.15994638540462147
1834,60.39999999999989,103,1,0,103.0,0.15978643901921685
1835,56.19999999999994,96,1,1,96.0,0.15962665258019765
1836,52.39999999999994,85,1,2,85.0,0.15946702592761744
1837,55.399999999999906,104,1,1,104.0,0.15930755890168982
1838,53.999999999999886,118,1,1,118.0,0.15914825134278812
1839,47.7999999999999,131,1,2,131.0,0.15898910309144534
1840,62.19999999999992,85,1,0,85.0,0.1588301139883539
1841,59.1999999999999,115,1,0,115.0,0.15867128387436555
1842,50.5999999999999,103,1,2,103.0,0.15851261259049118
1843,54.599999999999895,112,1,1,112.0,0.1583540999779007
1844,48.79999999999988,121,1,2,121.0,0.1581957458779228
1845,56.39999999999992,94,1,1,94.0,0.15803755013204487
1846,55.79999999999991,100,1,1,100.0,0.15787951258191282
1847,51.39999999999991,95,1,2,95.0,0.1577216330693309
1848,43.79999999999989,122,1,3,122.0,0.15756391143626158
1849,54.3999999999999,114,1,1,114.0,0.15740634752482532
1850,55.39999999999991,104,1,1,104.0,0.1572489411773005
1851,59.999999999999886,107,1,0,107.0,0.1570916922361232
1852,58.79999999999992,119,1,0,119.0,0.15693460054388708
1853,54.599999999999916,112,1,1,112.0,0.1567776659433432
1854,47.5999999999999,133,1,2,133.0,0.15662088827739984
1855,55.39999999999992,104,1,1,104.0,0.15646426738912245
1856,48.79999999999994,121,1,2,121.0,0.1563078031217333
1857,53.59999999999989,122,1,1,122.0,0.15615149531861158
1858,50.7999999999999,101,1,2,101.0,0.15599534382329297
1859,60.39999999999989,103,1,0,103.0,0.15583934847946967
1860,51.79999999999991,140,1,1,140.0,0.15568350913099022
1861,62.99999999999992,77,1,0,77.0,0.15552782562185924
1862,50.199999999999946,107,1,2,107.0,0.15537229779623737
1863,50.9999999999999,99,1,2,99.0,0.15521692549844113
1864,56.19999999999993,96,1,1,96.0,0.15506170857294269
1865,50.999999999999915,99,1,2,99.0,0.15490664686436975
1866,49.79999999999989,111,1,2,111.0,0.15475174021750537
1867,56.59999999999994,92,1,1,92.0,0.15459698847728787
1868,54.3999999999999,114,1,1,114.0,0.1544423914888106
1869,49.199999999999896,117,1,2,117.0,0.15428794909732177
1870,49.599999999999966,113,1,2,113.0,0.15413366114822444
1871,56.19999999999991,96,1,1,96.0,0.15397952748707622
1872,50.999999999999964,99,1,2,99.0,0.15382554795958914
1873,48.99999999999993,119,1,2,119.0,0.15367172241162955
1874,58.59999999999989,121,1,0,121.0,0.15351805068921792
1875,60.3999999999999,103,1,0,103.0,0.1533645326385287
1876,54.79999999999992,110,1,1,110.0,0.15321116810589017
1877,33.79999999999997,124,1,5,124.0,0.1530579569377843
1878,61.59999999999991,91,1,0,91.0,0.1529048989808465
1879,61.1999999999999,95,1,0,95.0,0.15275199408186566
1880,40.19999999999995,109,1,4,109.0,0.15259924208778378
1881,54.99999999999991,108,1,1,108.0,0.15244664284569598
1882,50.399999999999906,105,1,2,105.0,0.15229419620285028
1883,54.199999999999896,116,1,1,116.0,0.15214190200664743
1884,52.79999999999987,130,1,1,130.0,0.15198976010464077
1885,53.7999999999999,120,1,1,120.0,0.15183777034453613
1886,60.99999999999992,97,1,0,97.0,0.1516859325741916
1887,55.59999999999991,102,1,1,102.0,0.1515342466416174
1888,49.39999999999995,115,1,2,115.0,0.1513827123949758
1889,54.9999999999999,108,1,1,108.0,0.15123132968258082
1890,60.5999999999999,101,1,0,101.0,0.15108009835289823
1891,60.79999999999991,99,1,0,99.0,0.15092901825454533
1892,53.9999999999999,118,1,1,118.0,0.15077808923629077
1893,46.59999999999993,94,1,3,94.0,0.15062731114705447
1894,61.799999999999905,89,1,0,89.0,0.1504766838359074
1895,55.39999999999993,104,1,1,104.0,0.15032620715207148
1896,49.59999999999993,113,1,2,113.0,0.1501758809449194
1897,61.79999999999991,89,1,0,89.0,0.15002570506397447
1898,54.79999999999989,110,1,1,110.0,0.1498756793589105
1899,60.9999999999999,97,1,0,97.0,0.14972580367955157
1900,55.79999999999991,100,1,1,100.0,0.14957607787587202
1901,53.59999999999988,122,1,1,122.0,0.14942650179799613
1902,59.79999999999989,109,1,0,109.0,0.14927707529619813
1903,55.39999999999991,104,1,1,104.0,0.14912779822090194
1904,35.39999999999998,108,1,5,108.0,0.14897867042268104
1905,50.99999999999991,99,1,2,99.0,0.14882969175225835
1906,50.799999999999905,101,1,2,101.0,0.1486808620605061
1907,50.3999999999999,105,1,2,105.0,0.14853218119844558
1908,49.199999999999925,117,1,2,117.0,0.14838364901724713
1909,55.9999999999999,98,1,1,98.0,0.14823526536822987
1910,55.399999999999906,104,1,1,104.0,0.14808703010286164
1911,55.1999999999999,106,1,1,106.0,0.1479389430727588
1912,60.99999999999991,97,1,0,97.0,0.14779100412968604
1913,60.199999999999896,105,1,0,105.0,0.14764321312555637
1914,60.99999999999989,97,1,0,97.0,0.14749556991243082
1915,59.9999999999999,107,1,0,107.0,0.1473480743425184
1916,58.9999999999999,117,1,0,117.0,0.14720072626817587
1917,49.39999999999992,115,1,2,115.0,0.1470535255419077
1918,54.19999999999992,116,1,1,116.0,0.1469064720163658
1919,46.19999999999995,98,1,3,98.0,0.14675956554434944
1920,46.399999999999935,96,1,3,96.0,0.14661280597880508
1921,50.19999999999995,107,1,2,107.0,0.14646619317282628
1922,50.39999999999997,105,1,2,105.0,0.14631972697965345
1923,61.79999999999992,89,1,0,89.0,0.1461734072526738
1924,50.199999999999896,107,1,2,107.0,0.14602723384542113
1925,61.999999999999915,87,1,0,87.0,0.14588120661157572
1926,53.99999999999988,118,1,1,118.0,0.14573532540496414
1927,61.59999999999991,91,1,0,91.0,0.14558959007955918
1928,44.99999999999993,110,1,3,110.0,0.1454440004894796
1929,56.1999999999999,96,1,1,96.0,0.14529855648899012
1930,55.9999999999999,98,1,1,98.0,0.14515325793250114
1931,59.79999999999988,109,1,0,109.0,0.14500810467456865
1932,50.39999999999989,105,1,2,105.0,0.14486309656989407
1933,45.599999999999966,104,1,3,104.0,0.1447182334733242
1934,48.799999999999905,121,1,2,121.0,0.14457351523985087
1935,49.39999999999992,115,1,2,115.0,0.14442894172461102
1936,60.19999999999991,105,1,0,105.0,0.1442845127828864
1937,52.39999999999989,134,1,1,134.0,0.1441402282701035
1938,33.19999999999999,130,1,5,130.0,0.1439960880418334
1939,44.399999999999885,116,1,3,116.0,0.14385209195379156
1940,60.5999999999999,101,1,0,101.0,0.14370823986183776
1941,35.399999999999956,108,1,5,108.0,0.1435645316219759
1942,40.1999999999999,109,1,4,109.0,0.14342096709035393
1943,55.39999999999991,104,1,1,104.0,0.14327754612326357
1944,59.39999999999993,113,1,0,113.0,0.14313426857714032
1945,50.399999999999906,105,1,2,105.0,0.14299113430856317
1946,51.799999999999926,91,1,2,91.0,0.1428481431742546
1947,46.79999999999995,92,1,3,92.0,0.14270529503108034
